Store,Date,Temperature,Unemployment
5,16/12/2011,54.42,6.3
5,23/12/2011,50.33,6.3
5,30/12/2011,45.62,6.3
5,6/01/2012,50.21,5.943
5,13/01/2012,48.86,5.943
5,20/01/2012,54.65,5.943
5,27/01/2012,54.63,5.943
5,3/02/2012,57.35,5.943
5,10/02/2012,48.57,5.943
5,17/02/2012,48.25,5.943
5,24/02/2012,57.75,5.943
5,2/03/2012,60.66,5.943
5,9/03/2012,57.69,5.943
5,16/03/2012,63.55,5.943
5,23/03/2012,64.44,5.943
5,30/03/2012,67.76,5.943
5,6/04/2012,70.4,5.801
5,13/04/2012,70.56,5.801
5,20/04/2012,67.33,5.801
5,27/04/2012,68.96,5.801
5,4/05/2012,77.1,5.801
5,11/05/2012,73.45,5.801
5,18/05/2012,70.45,5.801
5,25/05/2012,78.23,5.801
5,1/06/2012,79.72,5.801
5,8/06/2012,81.02,5.801
5,15/06/2012,81.64,5.801
5,22/06/2012,80.57,5.801
5,29/06/2012,87.08,5.801
5,6/07/2012,82.35,5.603
5,13/07/2012,80.78,5.603
5,20/07/2012,81.05,5.603
5,27/07/2012,85.06,5.603
5,3/08/2012,86.91,5.603
5,10/08/2012,86.96,5.603
5,17/08/2012,87.52,5.603
5,24/08/2012,79.45,5.603
5,31/08/2012,84.25,5.603
5,7/09/2012,86.3,5.603
5,14/09/2012,76.65,5.603
5,21/09/2012,71.09,5.603
5,28/09/2012,78.33,5.603
5,5/10/2012,71.17,5.422
5,12/10/2012,66.24,5.422
5,19/10/2012,69.17,5.422
5,26/10/2012,71.7,5.422
5,2/11/2012,57.83,5.422
5,9/11/2012,64.61,5.422
5,16/11/2012,56.89,5.422
5,23/11/2012,59.07,5.422
5,30/11/2012,56.2,5.422
5,7/12/2012,66.13,5.422
5,14/12/2012,52.44,5.422
5,21/12/2012,58.63,5.422
5,28/12/2012,47.47,5.422
5,4/01/2013,41.77,5.494
5,11/01/2013,49.5,5.494
5,18/01/2013,45.08,5.494
5,25/01/2013,57.05,5.494
5,1/02/2013,58.99,5.494
5,8/02/2013,59.05,5.494
5,15/02/2013,53.09,5.494
5,22/02/2013,54.1,5.494
5,1/03/2013,49.47,5.494
5,8/03/2013,53.16,5.494
5,15/03/2013,58.01,5.494
5,22/03/2013,65.96,5.494
5,29/03/2013,53.25,5.494
5,5/04/2013,61.88,5.278
5,12/04/2013,62.36,5.278
5,19/04/2013,67.43,5.278
5,26/04/2013,60.44,5.278
5,3/05/2013,67.55,NA
5,10/05/2013,65.52,NA
5,17/05/2013,71.38,NA
5,24/05/2013,77.84,NA
5,31/05/2013,78.26,NA
5,7/06/2013,78.4,NA
5,14/06/2013,80.76,NA
5,21/06/2013,83.85,NA
5,28/06/2013,86.09,NA
5,5/07/2013,82.06,NA
5,12/07/2013,85.75,NA
5,19/07/2013,79.73,NA
5,26/07/2013,84.16,NA
6,5/02/2010,40.43,7.259
6,12/02/2010,40.57,7.259
6,19/02/2010,43.58,7.259
6,26/02/2010,47.1,7.259
6,5/03/2010,49.63,7.259
6,12/03/2010,58.82,7.259
6,19/03/2010,56.55,7.259
6,26/03/2010,53.74,7.259
6,2/04/2010,64.94,7.092
6,9/04/2010,66.15,7.092
6,16/04/2010,65.68,7.092
6,23/04/2010,64.11,7.092
6,30/04/2010,68.91,7.092
6,7/05/2010,73.68,7.092
6,14/05/2010,74.95,7.092
6,21/05/2010,74.8,7.092
6,28/05/2010,78.89,7.092
6,4/06/2010,79.44,7.092
6,11/06/2010,81.81,7.092
6,18/06/2010,83.89,7.092
6,25/06/2010,84.2,7.092
6,2/07/2010,80.34,6.973
6,9/07/2010,80.93,6.973
6,16/07/2010,83.75,6.973
6,23/07/2010,83.9,6.973
6,30/07/2010,81.37,6.973
6,6/08/2010,86.61,6.973
6,13/08/2010,86.83,6.973
6,20/08/2010,87.36,6.973
6,27/08/2010,85.71,6.973
6,3/09/2010,82.15,6.973
6,10/09/2010,78.78,6.973
6,17/09/2010,81.78,6.973
6,24/09/2010,76.49,6.973
6,1/10/2010,70.69,7.007
6,8/10/2010,65.21,7.007
6,15/10/2010,68.93,7.007
6,22/10/2010,70.97,7.007
6,29/10/2010,70.39,7.007
6,5/11/2010,59.9,7.007
6,12/11/2010,62.11,7.007
6,19/11/2010,52.99,7.007
6,26/11/2010,65.79,7.007
6,3/12/2010,52.3,7.007
6,10/12/2010,48.46,7.007
6,17/12/2010,52.24,7.007
6,24/12/2010,55.07,7.007
6,31/12/2010,49.14,7.007
6,7/01/2011,47.78,6.858
6,14/01/2011,38.37,6.858
6,21/01/2011,46.2,6.858
6,28/01/2011,44.98,6.858
6,4/02/2011,40.59,6.858
6,11/02/2011,39.38,6.858
6,18/02/2011,59.61,6.858
6,25/02/2011,62.86,6.858
6,4/03/2011,60.45,6.858
6,11/03/2011,57.71,6.858
6,18/03/2011,65.07,6.858
6,25/03/2011,70.83,6.858
6,1/04/2011,62.25,6.855
6,8/04/2011,70.35,6.855
6,15/04/2011,73.17,6.855
6,22/04/2011,74.24,6.855
6,29/04/2011,75.27,6.855
6,6/05/2011,65.42,6.855
6,13/05/2011,76.95,6.855
6,20/05/2011,72.01,6.855
6,27/05/2011,80.83,6.855
6,3/06/2011,84.01,6.855
6,10/06/2011,84.49,6.855
6,17/06/2011,87.08,6.855
6,24/06/2011,85.51,6.855
6,1/07/2011,87,6.925
6,8/07/2011,88.36,6.925
6,15/07/2011,88.93,6.925
6,22/07/2011,88.06,6.925
6,29/07/2011,90.22,6.925
6,5/08/2011,91.46,6.925
6,12/08/2011,90.49,6.925
6,19/08/2011,89.26,6.925
6,26/08/2011,90.07,6.925
6,2/09/2011,91.22,6.925
6,9/09/2011,80.21,6.925
6,16/09/2011,84.94,6.925
6,23/09/2011,78.49,6.925
6,30/09/2011,82.51,6.925
6,7/10/2011,74.1,6.551
6,14/10/2011,71.24,6.551
6,21/10/2011,68.53,6.551
6,28/10/2011,69.51,6.551
6,4/11/2011,58.54,6.551
6,11/11/2011,61.33,6.551
6,18/11/2011,63.89,6.551
6,25/11/2011,62.78,6.551
6,2/12/2011,51.18,6.551
6,9/12/2011,43.64,6.551
6,16/12/2011,53.27,6.551
6,23/12/2011,49.45,6.551
6,30/12/2011,46.8,6.551
6,6/01/2012,50.82,6.132
6,13/01/2012,48.33,6.132
6,20/01/2012,55.37,6.132
6,27/01/2012,53.95,6.132
6,3/02/2012,57.45,6.132
6,10/02/2012,48.58,6.132
6,17/02/2012,49.03,6.132
6,24/02/2012,59.17,6.132
6,2/03/2012,60.32,6.132
6,9/03/2012,57.89,6.132
6,16/03/2012,62.8,6.132
6,23/03/2012,63.71,6.132
6,30/03/2012,67.91,6.132
6,6/04/2012,71.6,5.964
6,13/04/2012,71.29,5.964
6,20/04/2012,68.64,5.964
6,27/04/2012,71.5,5.964
6,4/05/2012,77.66,5.964
6,11/05/2012,72.66,5.964
6,18/05/2012,70.5,5.964
6,25/05/2012,78.47,5.964
6,1/06/2012,80.39,5.964
6,8/06/2012,80.5,5.964
6,15/06/2012,82.1,5.964
6,22/06/2012,81.2,5.964
6,29/06/2012,87.35,5.964
6,6/07/2012,82.95,5.668
6,13/07/2012,80.27,5.668
6,20/07/2012,81.57,5.668
6,27/07/2012,85.78,5.668
6,3/08/2012,87.55,5.668
6,10/08/2012,87.04,5.668
6,17/08/2012,87.53,5.668
6,24/08/2012,79.03,5.668
6,31/08/2012,83.58,5.668
6,7/09/2012,86.33,5.668
6,14/09/2012,76.41,5.668
6,21/09/2012,70.81,5.668
6,28/09/2012,77.82,5.668
6,5/10/2012,70.84,5.329
6,12/10/2012,65.43,5.329
6,19/10/2012,69.68,5.329
6,26/10/2012,72.34,5.329
6,2/11/2012,58.38,5.329
6,9/11/2012,66.68,5.329
6,16/11/2012,56.16,5.329
6,23/11/2012,60.28,5.329
6,30/11/2012,56.18,5.329
6,7/12/2012,64.25,5.329
6,14/12/2012,51.31,5.329
6,21/12/2012,58.51,5.329
6,28/12/2012,46.57,5.329
6,4/01/2013,40.46,5.372
6,11/01/2013,48.26,5.372
6,18/01/2013,44.94,5.372
6,25/01/2013,57.35,5.372
6,1/02/2013,58.57,5.372
6,8/02/2013,60.55,5.372
6,15/02/2013,53.36,5.372
6,22/02/2013,54.57,5.372
6,1/03/2013,50.08,5.372
6,8/03/2013,55.31,5.372
6,15/03/2013,59.18,5.372
6,22/03/2013,65.87,5.372
6,29/03/2013,54.23,5.372
6,5/04/2013,61.4,5.285
6,12/04/2013,63.11,5.285
6,19/04/2013,68.65,5.285
6,26/04/2013,60.91,5.285
6,3/05/2013,68.17,NA
6,10/05/2013,66.6,NA
6,17/05/2013,72.28,NA
6,24/05/2013,78.46,NA
6,31/05/2013,77.49,NA
6,7/06/2013,79.63,NA
6,14/06/2013,80.91,NA
6,21/06/2013,83.53,NA
6,28/06/2013,86.14,NA
6,5/07/2013,82.98,NA
6,12/07/2013,85.91,NA
6,19/07/2013,79.11,NA
6,26/07/2013,84.42,NA
7,5/02/2010,10.53,9.014
7,12/02/2010,25.9,9.014
7,19/02/2010,27.28,9.014
7,26/02/2010,24.91,9.014
7,5/03/2010,35.86,9.014
7,12/03/2010,27.25,9.014
7,19/03/2010,29.04,9.014
7,26/03/2010,23.33,9.014
7,2/04/2010,38.26,8.963
7,9/04/2010,33.79,8.963
7,16/04/2010,41.89,8.963
7,23/04/2010,43.07,8.963
7,30/04/2010,38.99,8.963
7,7/05/2010,40.07,8.963
7,14/05/2010,41.41,8.963
7,21/05/2010,46.6,8.963
7,28/05/2010,54.24,8.963
7,4/06/2010,53.63,8.963
7,11/06/2010,63.59,8.963
7,18/06/2010,52.7,8.963
7,25/06/2010,59.94,8.963
7,2/07/2010,61.31,9.017
7,9/07/2010,58,9.017
7,16/07/2010,62.19,9.017
7,23/07/2010,64.64,9.017
7,30/07/2010,66.07,9.017
7,6/08/2010,61.7,9.017
7,13/08/2010,60.13,9.017
7,20/08/2010,59.59,9.017
7,27/08/2010,57.57,9.017
7,3/09/2010,49.84,9.017
7,10/09/2010,48.5,9.017
7,17/09/2010,48.56,9.017
7,24/09/2010,47.55,9.017
7,1/10/2010,49.99,9.137
7,8/10/2010,44.13,9.137
7,15/10/2010,35.86,9.137
7,22/10/2010,36.84,9.137
7,29/10/2010,34.78,9.137
7,5/11/2010,49.44,9.137
7,12/11/2010,22.12,9.137
7,19/11/2010,25.56,9.137
7,26/11/2010,17.95,9.137
7,3/12/2010,21.88,9.137
7,10/12/2010,24.24,9.137
7,17/12/2010,20.74,9.137
7,24/12/2010,26.04,9.137
7,31/12/2010,13.76,9.137
7,7/01/2011,10.09,8.818
7,14/01/2011,11.32,8.818
7,21/01/2011,25.4,8.818
7,28/01/2011,10.11,8.818
7,4/02/2011,-2.06,8.818
7,11/02/2011,10.24,8.818
7,18/02/2011,17.3,8.818
7,25/02/2011,17.46,8.818
7,4/03/2011,21.84,8.818
7,11/03/2011,20.7,8.818
7,18/03/2011,27.69,8.818
7,25/03/2011,25.69,8.818
7,1/04/2011,24.83,8.595
7,8/04/2011,30.64,8.595
7,15/04/2011,27.79,8.595
7,22/04/2011,31.84,8.595
7,29/04/2011,26.79,8.595
7,6/05/2011,26.54,8.595
7,13/05/2011,36.61,8.595
7,20/05/2011,36.16,8.595
7,27/05/2011,37.51,8.595
7,3/06/2011,45.77,8.595
7,10/06/2011,53.3,8.595
7,17/06/2011,48.79,8.595
7,24/06/2011,46.85,8.595
7,1/07/2011,58.54,8.622
7,8/07/2011,59.08,8.622
7,15/07/2011,54.37,8.622
7,22/07/2011,56.22,8.622
7,29/07/2011,56.66,8.622
7,5/08/2011,55.91,8.622
7,12/08/2011,54.56,8.622
7,19/08/2011,56.06,8.622
7,26/08/2011,57.6,8.622
7,2/09/2011,53.4,8.622
7,9/09/2011,45.61,8.622
7,16/09/2011,43.67,8.622
7,23/09/2011,43.67,8.622
7,30/09/2011,47.34,8.622
7,7/10/2011,40.65,8.513
7,14/10/2011,32.65,8.513
7,21/10/2011,37.49,8.513
7,28/10/2011,28.82,8.513
7,4/11/2011,23.41,8.513
7,11/11/2011,19.53,8.513
7,18/11/2011,29.53,8.513
7,25/11/2011,27.6,8.513
7,2/12/2011,20.38,8.513
7,9/12/2011,11.17,8.513
7,16/12/2011,15.2,8.513
7,23/12/2011,12.19,8.513
7,30/12/2011,15.56,8.513
7,6/01/2012,18.67,8.256
7,13/01/2012,7.46,8.256
7,20/01/2012,27.41,8.256
7,27/01/2012,26.9,8.256
7,3/02/2012,22.2,8.256
7,10/02/2012,18.79,8.256
7,17/02/2012,27.03,8.256
7,24/02/2012,24.41,8.256
7,2/03/2012,21.64,8.256
7,9/03/2012,30.1,8.256
7,16/03/2012,37.29,8.256
7,23/03/2012,35.06,8.256
7,30/03/2012,44.99,8.256
7,6/04/2012,44.29,8.09
7,13/04/2012,41.43,8.09
7,20/04/2012,39.3,8.09
7,27/04/2012,51.49,8.09
7,4/05/2012,45.38,8.09
7,11/05/2012,48.54,8.09
7,18/05/2012,49.41,8.09
7,25/05/2012,50.6,8.09
7,1/06/2012,55.06,8.09
7,8/06/2012,63.07,8.09
7,15/06/2012,59.33,8.09
7,22/06/2012,63.69,8.09
7,29/06/2012,68.84,8.09
7,6/07/2012,64.67,7.872
7,13/07/2012,64.21,7.872
7,20/07/2012,62.87,7.872
7,27/07/2012,64.6,7.872
7,3/08/2012,61.83,7.872
7,10/08/2012,63.41,7.872
7,17/08/2012,59.66,7.872
7,24/08/2012,59.27,7.872
7,31/08/2012,60.46,7.872
7,7/09/2012,57.84,7.872
7,14/09/2012,53.66,7.872
7,21/09/2012,51.77,7.872
7,28/09/2012,50.64,7.872
7,5/10/2012,48.43,7.557
7,12/10/2012,41.43,7.557
7,19/10/2012,43.01,7.557
7,26/10/2012,42.53,7.557
7,2/11/2012,37.2,7.557
7,9/11/2012,36.89,7.557
7,16/11/2012,23.91,7.557
7,23/11/2012,34.81,7.557
7,30/11/2012,28.1,7.557
7,7/12/2012,34.19,7.557
7,14/12/2012,20.93,7.557
7,21/12/2012,12.57,7.557
7,28/12/2012,2.32,7.557
7,4/01/2013,-6.08,7.107
7,11/01/2013,-6.61,7.107
7,18/01/2013,-7.29,7.107
7,25/01/2013,4,7.107
7,1/02/2013,25.67,7.107
7,8/02/2013,11.26,7.107
7,15/02/2013,13.73,7.107
7,22/02/2013,13.39,7.107
7,1/03/2013,11.94,7.107
7,8/03/2013,24.24,7.107
7,15/03/2013,30.09,7.107
7,22/03/2013,30.94,7.107
7,29/03/2013,26.56,7.107
7,5/04/2013,39.3,6.953
7,12/04/2013,34.79,6.953
7,19/04/2013,29.7,6.953
7,26/04/2013,35.7,6.953
7,3/05/2013,42.36,NA
7,10/05/2013,44.11,NA
7,17/05/2013,53.23,NA
7,24/05/2013,50.09,NA
7,31/05/2013,50.7,NA
7,7/06/2013,50.92,NA
7,14/06/2013,54.81,NA
7,21/06/2013,52.16,NA
7,28/06/2013,55.28,NA
7,5/07/2013,53.86,NA
7,12/07/2013,59.99,NA
7,19/07/2013,55.22,NA
7,26/07/2013,56.69,NA
8,5/02/2010,34.14,6.299
8,12/02/2010,33.34,6.299
8,19/02/2010,39.1,6.299
8,26/02/2010,37.91,6.299
8,5/03/2010,45.64,6.299
8,12/03/2010,49.76,6.299
8,19/03/2010,47.26,6.299
8,26/03/2010,46.51,6.299
8,2/04/2010,60.18,6.29
8,9/04/2010,59.25,6.29
8,16/04/2010,62.66,6.29
8,23/04/2010,56.1,6.29
8,30/04/2010,61.01,6.29
8,7/05/2010,62.68,6.29
8,14/05/2010,61.35,6.29
8,21/05/2010,66.03,6.29
8,28/05/2010,74.71,6.29
8,4/06/2010,75.71,6.29
8,11/06/2010,82.21,6.29
8,18/06/2010,78.79,6.29
8,25/06/2010,81.78,6.29
8,2/07/2010,74.78,6.315
8,9/07/2010,72.49,6.315
8,16/07/2010,77.49,6.315
8,23/07/2010,78.29,6.315
8,30/07/2010,76.02,6.315
8,6/08/2010,80.37,6.315
8,13/08/2010,80.11,6.315
8,20/08/2010,79.36,6.315
8,27/08/2010,74.92,6.315
8,3/09/2010,76.14,6.315
8,10/09/2010,74.34,6.315
8,17/09/2010,75.32,6.315
8,24/09/2010,72.21,6.315
8,1/10/2010,68.7,6.433
8,8/10/2010,62.94,6.433
8,15/10/2010,62.59,6.433
8,22/10/2010,62.86,6.433
8,29/10/2010,57.93,6.433
8,5/11/2010,55.76,6.433
8,12/11/2010,54.89,6.433
8,19/11/2010,43.86,6.433
8,26/11/2010,51.07,6.433
8,3/12/2010,42.85,6.433
8,10/12/2010,42.47,6.433
8,17/12/2010,45.03,6.433
8,24/12/2010,45.67,6.433
8,31/12/2010,41.47,6.433
8,7/01/2011,35.77,6.262
8,14/01/2011,31.62,6.262
8,21/01/2011,42.06,6.262
8,28/01/2011,39.26,6.262
8,4/02/2011,24.48,6.262
8,11/02/2011,28.26,6.262
8,18/02/2011,50.64,6.262
8,25/02/2011,51.29,6.262
8,4/03/2011,53.18,6.262
8,11/03/2011,49.14,6.262
8,18/03/2011,56.68,6.262
8,25/03/2011,59.74,6.262
8,1/04/2011,49.86,6.297
8,8/04/2011,65.62,6.297
8,15/04/2011,63.55,6.297
8,22/04/2011,65.11,6.297
8,29/04/2011,62.29,6.297
8,6/05/2011,58.92,6.297
8,13/05/2011,72.96,6.297
8,20/05/2011,65.54,6.297
8,27/05/2011,73.14,6.297
8,3/06/2011,82.05,6.297
8,10/06/2011,82.21,6.297
8,17/06/2011,84.73,6.297
8,24/06/2011,83.94,6.297
8,1/07/2011,87.26,6.425
8,8/07/2011,83.57,6.425
8,15/07/2011,84.26,6.425
8,22/07/2011,85.46,6.425
8,29/07/2011,86.46,6.425
8,5/08/2011,85.15,6.425
8,12/08/2011,86.05,6.425
8,19/08/2011,82.92,6.425
8,26/08/2011,84.69,6.425
8,2/09/2011,84.77,6.425
8,9/09/2011,69.01,6.425
8,16/09/2011,69.09,6.425
8,23/09/2011,68.72,6.425
8,30/09/2011,72.2,6.425
8,7/10/2011,67.61,6.123
8,14/10/2011,61.74,6.123
8,21/10/2011,59.97,6.123
8,28/10/2011,56.86,6.123
8,4/11/2011,49.68,6.123
8,11/11/2011,50.56,6.123
8,18/11/2011,51.72,6.123
8,25/11/2011,49.61,6.123
8,2/12/2011,40.82,6.123
8,9/12/2011,30.51,6.123
8,16/12/2011,39.79,6.123
8,23/12/2011,38.16,6.123
8,30/12/2011,36.33,6.123
8,6/01/2012,43.47,5.825
8,13/01/2012,36.46,5.825
8,20/01/2012,46.81,5.825
8,27/01/2012,45.52,5.825
8,3/02/2012,45.56,5.825
8,10/02/2012,35.71,5.825
8,17/02/2012,37.51,5.825
8,24/02/2012,46.33,5.825
8,2/03/2012,50.95,5.825
8,9/03/2012,49.59,5.825
8,16/03/2012,56.63,5.825
8,23/03/2012,52.9,5.825
8,30/03/2012,66.69,5.825
8,6/04/2012,62.18,5.679
8,13/04/2012,65.19,5.679
8,20/04/2012,63.59,5.679
8,27/04/2012,70.34,5.679
8,4/05/2012,73.96,5.679
8,11/05/2012,64.96,5.679
8,18/05/2012,64.16,5.679
8,25/05/2012,76.11,5.679
8,1/06/2012,78.31,5.679
8,8/06/2012,74.28,5.679
8,15/06/2012,77.14,5.679
8,22/06/2012,78.85,5.679
8,29/06/2012,84.47,5.679
8,6/07/2012,81.24,5.401
8,13/07/2012,78.46,5.401
8,20/07/2012,79.94,5.401
8,27/07/2012,81.71,5.401
8,3/08/2012,85.06,5.401
8,10/08/2012,83.74,5.401
8,17/08/2012,81.21,5.401
8,24/08/2012,73.77,5.401
8,31/08/2012,75.33,5.401
8,7/09/2012,80.87,5.401
8,14/09/2012,67.21,5.401
8,21/09/2012,66.96,5.401
8,28/09/2012,71.1,5.401
8,5/10/2012,61.41,5.124
8,12/10/2012,55.03,5.124
8,19/10/2012,62.99,5.124
8,26/10/2012,64.74,5.124
8,2/11/2012,53.41,5.124
8,9/11/2012,58.95,5.124
8,16/11/2012,48.24,5.124
8,23/11/2012,53.59,5.124
8,30/11/2012,48.92,5.124
8,7/12/2012,53.13,5.124
8,14/12/2012,40.41,5.124
8,21/12/2012,43.31,5.124
8,28/12/2012,33.68,5.124
8,4/01/2013,29.75,5.212
8,11/01/2013,38.79,5.212
8,18/01/2013,31.83,5.212
8,25/01/2013,44.34,5.212
8,1/02/2013,46.81,5.212
8,8/02/2013,47.16,5.212
8,15/02/2013,40.34,5.212
8,22/02/2013,40.81,5.212
8,1/03/2013,37.3,5.212
8,8/03/2013,51.05,5.212
8,15/03/2013,51.54,5.212
8,22/03/2013,54.41,5.212
8,29/03/2013,48.41,5.212
8,5/04/2013,52.56,5.024
8,12/04/2013,57.36,5.024
8,19/04/2013,58.84,5.024
8,26/04/2013,56.04,5.024
8,3/05/2013,61.99,NA
8,10/05/2013,60.86,NA
8,17/05/2013,68.96,NA
8,24/05/2013,75.19,NA
8,31/05/2013,78.64,NA
8,7/06/2013,75.82,NA
8,14/06/2013,79.04,NA
8,21/06/2013,77.28,NA
8,28/06/2013,85.64,NA
8,5/07/2013,76.18,NA
8,12/07/2013,83.16,NA
8,19/07/2013,72.86,NA
8,26/07/2013,78.7,NA
9,5/02/2010,38.01,6.415
9,12/02/2010,37.08,6.415
9,19/02/2010,43.06,6.415
9,26/02/2010,43.83,6.415
9,5/03/2010,48.43,6.415
9,12/03/2010,55.76,6.415
9,19/03/2010,53.15,6.415
9,26/03/2010,51.8,6.415
9,2/04/2010,65.21,6.384
9,9/04/2010,64.95,6.384
9,16/04/2010,66.09,6.384
9,23/04/2010,61.26,6.384
9,30/04/2010,66.07,6.384
9,7/05/2010,68.58,6.384
9,14/05/2010,70.53,6.384
9,21/05/2010,71.5,6.384
9,28/05/2010,77.12,6.384
9,4/06/2010,79.65,6.384
9,11/06/2010,83.75,6.384
9,18/06/2010,82.99,6.384
9,25/06/2010,85.02,6.384
9,2/07/2010,78.55,6.442
9,9/07/2010,78.51,6.442
9,16/07/2010,82.93,6.442
9,23/07/2010,84.49,6.442
9,30/07/2010,79.83,6.442
9,6/08/2010,87.09,6.442
9,13/08/2010,86.85,6.442
9,20/08/2010,86.3,6.442
9,27/08/2010,84.01,6.442
9,3/09/2010,82.47,6.442
9,10/09/2010,77.7,6.442
9,17/09/2010,81.19,6.442
9,24/09/2010,77.15,6.442
9,1/10/2010,69.08,6.56
9,8/10/2010,65.35,6.56
9,15/10/2010,67.36,6.56
9,22/10/2010,69.99,6.56
9,29/10/2010,64.43,6.56
9,5/11/2010,58.69,6.56
9,12/11/2010,61.59,6.56
9,19/11/2010,49.96,6.56
9,26/11/2010,60.18,6.56
9,3/12/2010,49.89,6.56
9,10/12/2010,46.1,6.56
9,17/12/2010,49.7,6.56
9,24/12/2010,50.93,6.56
9,31/12/2010,45.92,6.56
9,7/01/2011,41.82,6.416
9,14/01/2011,36.43,6.416
9,21/01/2011,44.72,6.416
9,28/01/2011,43.9,6.416
9,4/02/2011,31.82,6.416
9,11/02/2011,34.13,6.416
9,18/02/2011,58.5,6.416
9,25/02/2011,59.01,6.416
9,4/03/2011,60.67,6.416
9,11/03/2011,54.75,6.416
9,18/03/2011,63.82,6.416
9,25/03/2011,68.79,6.416
9,1/04/2011,56.12,6.38
9,8/04/2011,71.4,6.38
9,15/04/2011,71.9,6.38
9,22/04/2011,72.35,6.38
9,29/04/2011,70.85,6.38
9,6/05/2011,62.2,6.38
9,13/05/2011,77.66,6.38
9,20/05/2011,70.49,6.38
9,27/05/2011,80.42,6.38
9,3/06/2011,85.8,6.38
9,10/06/2011,85.81,6.38
9,17/06/2011,89.15,6.38
9,24/06/2011,86.74,6.38
9,1/07/2011,89.14,6.404
9,8/07/2011,89.04,6.404
9,15/07/2011,90.45,6.404
9,22/07/2011,89.08,6.404
9,29/07/2011,91.1,6.404
9,5/08/2011,91.52,6.404
9,12/08/2011,91.63,6.404
9,19/08/2011,85.8,6.404
9,26/08/2011,88.95,6.404
9,2/09/2011,89.33,6.404
9,9/09/2011,75.65,6.404
9,16/09/2011,77.95,6.404
9,23/09/2011,74.42,6.404
9,30/09/2011,78.45,6.404
9,7/10/2011,72.62,6.054
9,14/10/2011,67.27,6.054
9,21/10/2011,65.46,6.054
9,28/10/2011,63.96,6.054
9,4/11/2011,54.46,6.054
9,11/11/2011,58.28,6.054
9,18/11/2011,58.8,6.054
9,25/11/2011,54.32,6.054
9,2/12/2011,46.84,6.054
9,9/12/2011,37.65,6.054
9,16/12/2011,47.31,6.054
9,23/12/2011,44.43,6.054
9,30/12/2011,43.41,6.054
9,6/01/2012,47.54,5.667
9,13/01/2012,42.44,5.667
9,20/01/2012,51.56,5.667
9,27/01/2012,49.38,5.667
9,3/02/2012,54.43,5.667
9,10/02/2012,44.03,5.667
9,17/02/2012,43.81,5.667
9,24/02/2012,53.67,5.667
9,2/03/2012,57.2,5.667
9,9/03/2012,54.03,5.667
9,16/03/2012,59.94,5.667
9,23/03/2012,58.79,5.667
9,30/03/2012,67.87,5.667
9,6/04/2012,68.83,5.539
9,13/04/2012,69.19,5.539
9,20/04/2012,68.04,5.539
9,27/04/2012,73.07,5.539
9,4/05/2012,78.98,5.539
9,11/05/2012,70.94,5.539
9,18/05/2012,69.52,5.539
9,25/05/2012,79.69,5.539
9,1/06/2012,80.26,5.539
9,8/06/2012,78.91,5.539
9,15/06/2012,82.21,5.539
9,22/06/2012,81.05,5.539
9,29/06/2012,87.18,5.539
9,6/07/2012,84.15,5.277
9,13/07/2012,82.39,5.277
9,20/07/2012,83.39,5.277
9,27/07/2012,86.41,5.277
9,3/08/2012,90.23,5.277
9,10/08/2012,88.66,5.277
9,17/08/2012,86.37,5.277
9,24/08/2012,77.9,5.277
9,31/08/2012,80.71,5.277
9,7/09/2012,87.93,5.277
9,14/09/2012,73.55,5.277
9,21/09/2012,69.92,5.277
9,28/09/2012,76.8,5.277
9,5/10/2012,66.61,4.954
9,12/10/2012,60.09,4.954
9,19/10/2012,68.01,4.954
9,26/10/2012,69.52,4.954
9,2/11/2012,56.26,4.954
9,9/11/2012,63.9,4.954
9,16/11/2012,53.15,4.954
9,23/11/2012,59.74,4.954
9,30/11/2012,53.86,4.954
9,7/12/2012,61.19,4.954
9,14/12/2012,46.2,4.954
9,21/12/2012,53.23,4.954
9,28/12/2012,40.51,4.954
9,4/01/2013,34.65,5.049
9,11/01/2013,42.47,5.049
9,18/01/2013,36.34,5.049
9,25/01/2013,49.14,5.049
9,1/02/2013,52.1,5.049
9,8/02/2013,52.91,5.049
9,15/02/2013,46.86,5.049
9,22/02/2013,45.91,5.049
9,1/03/2013,43.73,5.049
9,8/03/2013,54.57,5.049
9,15/03/2013,56.06,5.049
9,22/03/2013,60,5.049
9,29/03/2013,52.04,5.049
9,5/04/2013,56.16,4.893
9,12/04/2013,63.1,4.893
9,19/04/2013,66.36,4.893
9,26/04/2013,59.94,4.893
9,3/05/2013,66.21,NA
9,10/05/2013,65.33,NA
9,17/05/2013,72.03,NA
9,24/05/2013,80.06,NA
9,31/05/2013,78.83,NA
9,7/06/2013,78.83,NA
9,14/06/2013,79.43,NA
9,21/06/2013,79.37,NA
9,28/06/2013,85.76,NA
9,5/07/2013,80.11,NA
9,12/07/2013,85.23,NA
9,19/07/2013,75.26,NA
9,26/07/2013,82.37,NA
10,5/02/2010,54.34,9.765
10,12/02/2010,49.96,9.765
10,19/02/2010,58.22,9.765
10,26/02/2010,52.77,9.765
10,5/03/2010,55.92,9.765
10,12/03/2010,52.33,9.765
10,19/03/2010,61.46,9.765
10,26/03/2010,60.05,9.765
10,2/04/2010,63.66,9.524
10,9/04/2010,65.29,9.524
10,16/04/2010,69.74,9.524
10,23/04/2010,66.42,9.524
10,30/04/2010,69.76,9.524
